Trade_ID,Date,Ticker,Company_Name,Sector,Exchange,Currency,Open,High,Low,Close,Volume,Trade_Type,Trade_Price,Quantity,Trade_Value,MA_7,MA_30,RSI,Trader_ID,Broker,Commission,Net_Value
TRD-121564,03/21/2023,AMZN,Amazon.com Inc.,Consumer Cyclical,NASDAQ,GBP,135.38,135.54,127.24,,2572739.0,Sell,,220.0,29033.4,128.43,131.73,34.28,TRD1021,JP Morgan,29.03,29004.37
TRD-114791,"Jul 12, 2022",MSFT,Microsoft Corporation,Technology,LSE,GBP,501.29,505.71,500.2,503.13,3361941.0,B,502.15,169.0,84863.35,506.43,504.76,56.27,TRD1004,Fidelity,84.86,84778.49
TRD-126461,"Sep 18, 2023",META,Meta Platforms,,NASDAQ,CAD,618.28,630.02,617.46,627.35,1350217.0,Buy,618.76,492.0,304429.92,619.3,,67.28,TRD1025,Fidelity,304.43,304125.49
TRD-116887,"Sep 27, 2022",PFE,Pfizer Inc.,Healthcare,NYSE,GBP,27.95,27.99,27.57,27.7,3819320.0,Buy,27.8,25.0,695.0,27.76,28.01,71.16,TRD1071,Fidelity,0.7,694.3
TRD-133846,14 Jun 2024,XOM,Exxon Mobil,Energy,NASDAQ,GBP,146.14,146.73,143.01,143.11,2228777.0,Sell,144.85,322.0,46641.7,141.99,143.58,63.86,TRD1048,Robinhood,46.64,46595.06
TRD-104775,2021-07-01,JNJ,  Johnson & Johnson  ,Healthcare,LSE,USD,161.61,161.82,159.5,160.01,3033613.0,S,159.65,,76951.3,159.6,163.09,65.85,TRD1078,Fidelity,76.95,76874.35
TRD-134604,12 Jul 2024,NFLX,Netflix Inc.,Communication,NYSE,USD,178.42,180.63,174.83,,2928619.0,Sell,179.06,69.0,12355.14,173.55,177.36,71.12,TRD1006,Goldman Sachs,12.36,12342.78
TRD-102185,26 Mar 2021,JPM,JPMorgan Chase,Financial,LSE,CAD,142.76,146.33,133.79,134.68,11637214.0,Buy,141.53,331.0,46846.43,138.84,129.87,61.61,TRD1041,Morgan Stanley,46.85,46799.58
TRD-135509,2024-08-15,WMT,Walmart Inc.,,TSX,USD,176.11,178.98,173.73,177.77,1703027.0,Sell,178.91,282.0,50452.62,177.37,179.63,56.87,TRD1023,JP Morgan,50.45,50402.17
TRD-119354,2022-12-29,JNJ,Johnson & Johnson,Healthcare,NYSE,USD,155.03,157.2,152.02,,,Buy,153.79,281.0,43214.99,154.63,159.31,66.21,TRD1069,Morgan Stanley,43.21,43171.78
TRD-137052,11-10-2024,JNJ,Johnson & Johnson,Healthcare,NASDAQ,USD,661.28,669.61,661.21,667.55,29014476.0,Buy,667.0,290.0,193430.0,664.98,654.35,37.06,TRD1002,Goldman Sachs,193.43,193236.57
TRD-112223,2022-04-05,JNJ,Johnson & Johnson,Healthcare,NASDAQ,CAD,161.97,162.48,159.71,161.45,7806527.0,buy,160.91,481.0,77397.71,161.47,163.48,40.28,TRD1019,,77.4,77320.31
TRD-123245,2023-05-22,APPLE,Apple Inc.,Technology,NASDAQ,USD,145.32,146.23,140.73,140.86,1171409.0,S,145.23,275.0,39938.25,,143.08,68.9,TRD1049,Schwab,39.94,39898.31
TRD-135966,"Sep 02, 2024",WMT,Walmart Inc.,Consumer Defensive,LSE,USD,197.62,201.92,195.82,201.6,1975220.0,S,,332.0,66595.88,201.36,202.89,66.21,TRD1011,Goldman Sachs,66.6,66529.28
TRD-134533,2024-07-10,WMT,Walmart Inc.,Consumer Defensive,NYSE,,196.32,196.38,193.69,,189536.0,Buy,194.27,,3108.32,197.31,196.19,61.03,TRD1050,Robinhood,3.11,3105.21
TRD-137110,10/14/2024,PFE,Pfizer Inc.,Healthcare,TSX,USD,23.84,24.22,23.53,23.64,2038465.0,Buy,23.68,,3291.52,23.76,24.56,63.69,TRD1019,,3.29,3288.23
TRD-103349,2021-05-10,DIS,Walt Disney Co.,Communication,LSE,,106.17,107.51,104.17,,3927296.0,Buy,105.78,445.0,47072.1,103.65,104.33,29.7,TRD1038,,47.07,47025.03
TRD-135712,2024-08-22,BAC,Bank of America,Financial,NYSE,USD,94.97,96.18,93.61,unknown,1633768.0,sell,95.7,81.0,7751.7,93.99,91.28,43.45,TRD1013,Fidelity,7.75,7743.95
TRD-133813,06/13/2024,NVDA,NVIDIA Corporation,Technology,NYSE,USD,705.74,713.64,693.91,699.08,3216209.0,SELL,708.34,380.0,269169.2,704.6,,27.59,TRD1037,Morgan Stanley,269.17,268900.03
TRD-105732,"Aug 06, 2021",META,Meta Platforms,Technology,TSX,GBP,389.03,393.4,386.54,391.9,2242416.0,BUY,392.74,461.0,181053.14,395.25,,29.11,TRD1029,Vanguard,181.05,180872.09
TRD-129115,12/25/2023,TSLA,Tesla Inc.,,NYSE,USD,489.38,492.05,485.66,487.94,4787321.0,Buy,485.99,130.0,63178.7,493.13,,38.89,TRD1029,Fidelity,63.18,63115.52
TRD-119151,2022-12-21,PFE,  Pfizer Inc.  ,Healthcare,LSE,CAD,28.45,28.74,27.25,27.45,3514161.0,Buy,27.67,2.0,55.34,27.15,26.74,40.49,TRD1049,Schwab,0.06,55.28
TRD-105751,09-08-2021,TSLA,Tesla Inc.,Automotive,NASDAQ,USD,246.05,252.1,245.62,251.85,1969939.0,Sell,247.18,386.0,95411.48,255.9,258.96,69.2,TRD1025,Fidelity,95.41,95316.07
TRD-130655,2024-02-19,NVDA,NVIDIA Corporation,Technology,NYSE,USD,851.8,870.8,851.39,864.45,1198244.0,Sell,860.25,137.0,117854.25,,850.38,50.36,TRD1055,Morgan Stanley,117.85,117736.4
TRD-119314,12/28/2022,TSLA,Tesla Inc.,Automotive,NYSE,CAD,378.96,379.67,375.53,376.33,1173333.0,Sell,379.22,340.0,128934.8,374.92,371.45,54.74,TRD1021,Robinhood,128.93,128805.87
TRD-133892,06/18/2024,AAPL,Apple Inc.,Technology,TSX,USD,114.21,115.24,112.84,113.42,2702601.0,Sell ,115.06,96.0,11045.76,112.57,114.38,64.81,TRD1043,Fidelity,11.05,11034.71
TRD-103242,2021-05-06,AMZN,Amazon.com Inc.,Consumer Cyclical,NYSE,USD,145.36,148.69,144.58,146.59,1533904.0,Buy,144.62,304.0,43964.48,144.54,144.52,,TRD1022,Robinhood,43.96,43920.52
TRD-113757,2022-06-01,AMZN,Amazon.com Inc.,Consumer Cyclical,TSX,USD,138.94,140.02,128.06,130.19,1749396.0,S,130.15,176.0,22906.4,128.34,129.76,33.43,TRD1010,Schwab,22.91,22883.49
TRD-127720,11/03/2023,JPM,JPMorgan Chase,Financial,NYSE,CAD,86.12,86.89,83.82,85.06,12210614.0,Buy,86.17,376.0,32399.92,85.54,85.3,38.13,TRD1056,JP Morgan,32.4,32367.52
TRD-117345,2022-10-14,WMT,Walmart Inc.,Consumer Defensive,TSX,USD,137.26,138.66,136.5,137.64,2760847.0,Sell ,137.17,359.0,49244.03,,,71.94,TRD1003,Vanguard,49.24,49194.79
TRD-136174,2024-09-10,TSLA,Tesla Inc.,Automotive,NYSE,USD,493.37,494.4,491.73,493.66,705240.0,Sell,491.74,53.0,26062.22,491.27,506.87,56.65,TRD1030,Robinhood,26.06,26036.16
TRD-101662,2021-03-08,GOOGL,Alphabet Inc.,,NYSE,USD,114.62,117.31,113.98,116.85,1397994.0,Buy,117.11,210.0,24593.1,116.83,116.77,48.87,TRD1013,Schwab,24.59,24568.51
TRD-126285,2023-09-12,TSLA,Tesla Inc.,Automotive,NASDAQ,USD,395.21,406.72,393.89,405.17,14677206.0,Buy,395.19,164.0,64811.16,408.28,388.93,38.08,TRD1053,Goldman Sachs,64.81,64746.35
TRD-111875,2022-03-22,META,Meta Platforms,Technology,LSE,GBP,425.38,430.33,423.68,,3837548.0,Buy,429.33,347.0,148977.51,438.6,425.83,999.0,TRD1079,Goldman Sachs,148.98,148828.53
TRD-136018,09/04/2024,GOOGL,Alphabet Inc.,Technology,TSX,USD,97.26,98.97,95.83,98.34,,Sell,95.85,99.0,9489.15,97.53,96.75,47.91,TRD1004,JP Morgan,9.49,9479.66
TRD-120630,14-02-2023,DIS,Walt Disney Co.,,LSE,USD,73.37,73.55,72.74,73.41,263468.0,Sell,73.06,193.0,14100.58,72.81,73.53,60.72,TRD1066,Schwab,14.1,14086.48
TRD-107827,2021-10-21,PFE,Pfizer Inc.,Healthcare,TSX,USD,52.72,53.3,51.54,51.85,22308767.0,Buy,52.11,426.0,22198.86,51.97,51.24,64.49,TRD1058,Morgan Stanley,22.2,22176.66
TRD-137229,2024/10/18,microsoft,Microsoft Corporation,Technology,LSE,USD,2110.97,2160.87,2102.26,2111.2,5823916.0,Sell,2160.53,498.0,1075943.94,,,61.43,TRD1042,Vanguard,1075.94,1074868.0
TRD-121005,2023/02/28,NVDA,NVIDIA Corporation,Technology,LSE,USD,643.31,658.52,637.36,638.3,16208923.0,Sell,642.99,417.0,268126.83,634.23,657.54,69.25,TRD1072,Fidelity,268.13,267858.7
TRD-133379,29-05-2024,JPM,JPMorgan Chase,Financial,TSX,GBP,53.82,54.83,52.25,52.93,,BUY,53.28,370.0,19713.6,,53.43,50.49,TRD1069,Robinhood,19.71,19693.89
TRD-130200,2024-02-01,PFE,Pfizer Inc.,Healthcare,TSX,CAD,19.34,19.42,18.67,18.74,11801584.0,0,19.1,290.0,5539.0,18.97,,70.0,TRD1060,Vanguard,5.54,5533.46
TRD-135438,2024-08-13,NVDA,NVIDIA Corporation,Technology,LSE,USD,804.37,805.05,786.23,794.72,3009466.0,sell,802.15,422.0,338507.3,788.62,793.31,25.3,TRD1036,Morgan Stanley,338.51,338168.79
TRD-139123,2024-12-30,AAPL,Apple Inc.,Technology,LSE,USD,122.81,123.17,120.07,120.48,15989821.0,Buy,121.73,374.0,45527.02,121.34,120.02,31.37,TRD1034,Morgan Stanley,45.53,45481.49
TRD-130872,2024-02-27,WMT,Walmart Inc.,Consumer Defensive,TSX,GBP,182.92,184.47,182.46,183.45,5436915.0,Sell,183.83,346.0,63605.18,184.19,,62.8,TRD1041,Morgan Stanley,63.61,63541.57
TRD-110609##,2022-02-03,TSLA,Tesla Inc.,Automotive,NYSE,CAD,299.38,301.41,290.17,,69607309.0,Sell,294.63,364.0,107245.32,290.93,285.38,49.87,TRD1077,Morgan Stanley,107.25,107138.07
TRD-110544,01-02-2022,AMZN,Amazon.com Inc.,Consumer Cyclical,LSE,GBP,141.39,142.82,135.58,136.59,1739878.0,0,136.54,465.0,63491.1,137.85,139.75,34.04,TRD1053,Schwab,63.49,63427.61
TRD-100928,2021-02-08,MSFT,Microsoft Corporation,Technology,TSX,USD,318.91,319.01,305.92,,7640669.0,Sell,317.7,236.0,74977.2,314.0,313.92,52.46,TRD1079,JP Morgan,74.98,74902.22
TRD-126496,"Sep 19, 2023",WMT,Walmart Inc.,Consumer Defensive,NASDAQ,USD,172.15,172.24,166.43,168.49,1469803.0,B,169.87,27.0,4586.49,165.43,169.23,59.54,TRD1068,JP Morgan,4.59,4581.9
TRD-119863,2023-01-17,JNJ,Johnson & Johnson,Healthcare,NYSE,GBP,160.78,161.42,158.13,158.98,12506209.0,Sell,159.6,30.0,4788.0,156.52,161.16,46.53,TRD1041,Morgan Stanley,4.79,4783.21
TRD-104968,2021-07-08,NVDA,NVIDIA Corporation,,LSE,USD,472.82,477.8,460.43,462.37,,BUY,475.54,301.0,143137.54,467.48,453.4,43.19,TRD1009,Goldman Sachs,143.14,142994.4
TRD-138249,2024-11-26,PFE,Pfizer Inc.,Healthcare,NYSE,USD,27.66,28.3,27.52,28.16,,Buy,27.7,495.0,13711.5,27.94,,26.12,TRD1013,Schwab,13.71,13697.79
TRD-115849,19 Aug 2022,TSLA,Tesla Inc.,Automotive,NYSE,GBP,357.4,365.15,355.17,364.16,20933411.0,Buy,362.86,129.0,46808.94,367.03,375.95,41.71,TRD1069,Schwab,46.81,46762.13
TRD-129937,23-01-2024,WMT,Walmart Inc.,Consumer Defensive,TSX,CAD,182.8,186.04,180.8,184.66,2603287.0,Buy,183.56,376.0,69018.56,185.29,,52.79,TRD1036,JP Morgan,69.02,68949.54
TRD-139179,2024-12-31,JPM,JPMorgan Chase,Financial,NYSE,USD,61.83,62.04,61.34,,,Sell,61.73,456.0,28148.88,61.38,63.78,66.94,TRD1070,Schwab,28.15,28120.73
TRD-124043,2023-06-19,PFE,Pfizer Inc.,Healthcare,LSE,USD,23.27,23.36,22.83,23.02,8844224.0,B,,,8492.38,22.99,22.18,67.14,TRD1066,Goldman Sachs,8.49,8483.89
TRD-106384##,09/01/2021,AAPL,Apple Inc.,Technology,LSE,GBP,122.33,124.04,120.99,,,Buy,121.82,132.0,16080.24,123.02,124.25,61.49,TRD1048,JP Morgan,16.08,16064.16
TRD-108870,2021-11-29,PFE,Pfizer Inc.,Healthcare,TSX,USD,47.42,49.42,46.8,48.65,521729.0,Sell,49.09,224.0,10996.16,48.44,48.0,29.43,TRD1008,Morgan Stanley,11.0,10985.16
TRD-121568!!,21-03-2023,JNJ,Johnson & Johnson,,NYSE,CAD,169.62,173.59,168.67,173.26,8019237.0,Buy,172.6,55.0,9493.0,171.32,168.91,40.7,TRD1072,Morgan Stanley,9.49,9483.51
TRD-130169,2024-02-01,AMZN,Amazon.com Inc.,Consumer Cyclical,NYSE,GBP,163.76,164.29,160.83,162.0,23288990.0,Buy,162.38,416.0,67550.08,163.56,161.0,73.17,TRD1040,,67.55,67482.53
TRD-115631,2022-08-11,JNJ,Johnson & Johnson,Healthcare,LSE,CAD,185.2,187.85,185.05,185.39,,Sell,186.06,316.0,58794.96,,187.52,48.33,TRD1051,JP Morgan,58.79,58736.17
TRD-110671,2022-02-04,DIS,  Walt Disney Co.  ,,LSE,CAD,63.16,63.79,60.73,,12411004.0,Sell,61.72,246.0,15183.12,60.46,62.46,46.94,TRD1054,Robinhood,15.18,15167.94
TRD-118123,2022-11-14,META,Meta Platforms,Technology,NASDAQ,CAD,478.99,484.52,478.29,483.01,15279722.0,Sell,,133.0,63837.34,486.07,,32.93,TRD1028,,63.84,63773.5
TRD-113759,06/01/2022,TSLA,Tesla Inc.,Automotive,NYSE,GBP,328.85,335.45,327.97,333.29,5972164.0,Sell,330.04,500.0,165020.0,337.09,338.79,55.15,TRD1024,Fidelity,165.02,164854.98
TRD-136720,30-09-2024,NFLX,Netflix Inc.,Communication,NASDAQ,GBP,132.17,134.21,130.36,131.19,1753798.0,1,132.47,149.0,19738.03,130.88,130.08,43.5,TRD1048,Schwab,19.74,19718.29
TRD-124545,2023-07-06,NVDA,NVIDIA Corporation,,NASDAQ,USD,815.13,816.37,802.99,,3288305.0,Buy,812.0,,62524.0,805.02,801.1,50.0,TRD1034,Morgan Stanley,62.52,62461.48
TRD-131727,2024-03-28,WMT,Walmart Inc.,Consumer Defensive,NASDAQ,,173.18,178.33,172.01,176.85,,B,177.13,327.0,57921.51,174.15,173.59,28.48,TRD1039,Fidelity,57.92,57863.59
TRD-135641,2024-08-20,PFE,Pfizer Inc.,,TSX,USD,20.3,20.75,20.07,20.63,232544.0,SELL,20.28,126.0,2555.28,20.83,19.84,57.4,TRD1005,Schwab,2.56,2552.72
TRD-118176,2022-11-15,PFE,Pfizer Inc.,Healthcare,TSX,USD,28.34,29.02,28.2,28.94,1620636.0,Buy,28.58,,1057.46,28.56,28.89,47.19,TRD1042,JP Morgan,1.06,1056.4
TRD-138633,2024-12-11,TSLA,Tesla Inc.,Automotive,LSE,CAD,452.98,454.03,442.14,446.93,1257127.0,buy,442.98,,12846.42,,,34.01,TRD1013,Morgan Stanley,12.85,12833.57
TRD-107573,2021-10-13,BAC,Bank of America,Financial,NASDAQ,USD,63.67,64.12,63.52,63.7,287226.0,Buy,63.72,43.0,2739.96,63.13,63.03,50.0,TRD1075,Vanguard,2.74,2737.22
TRD-136936,2024-10-08,TSLA,Tesla Inc.,Automotive,NASDAQ,USD,441.28,458.09,440.34,449.48,2291485.0,Sell,447.82,402.0,180023.64,451.79,447.25,65.75,TRD1010,Morgan Stanley,180.02,179843.62
TRD-109761,2022-01-03,META,Meta Platforms,Technology,TSX,USD,338.37,346.8,335.0,344.01,,Sell,338.78,,8808.28,341.38,,70.28,TRD1011,Goldman Sachs,8.81,8799.47
TRD-127357,2023-10-20,JNJ,Johnson & Johnson,Healthcare,NASDAQ,CAD,418.46,418.88,415.73,416.63,521439.0,Buy,418.3,112.0,46849.6,418.87,438.02,33.67,TRD1067,Fidelity,46.85,46802.75
TRD-121193,2023-03-07,WMT,Walmart Inc.,Consumer Defensive,NASDAQ,USD,185.33,188.69,184.23,188.48,,Sell,188.0,267.0,50196.0,188.37,189.58,56.66,TRD1024,Morgan Stanley,50.2,50145.8
TRD-133667,07-06-2024,XOM,Exxon Mobil,Energy,NASDAQ,GBP,139.32,139.76,137.98,139.54,,buy,139.28,21.0,2924.88,142.14,137.51,39.38,TRD1049,JP Morgan,2.92,2921.96
TRD-104741,06/30/2021,XOM,Exxon Mobil,Energy,LSE,GBP,161.4,161.94,160.71,161.83,6100428.0,buy,161.64,288.0,46552.32,161.79,160.71,50.85,TRD1000,JP Morgan,46.55,46505.77
TRD-129668,2024-01-12,XOM,Exxon Mobil,Energy,TSX,USD,122.36,122.79,122.12,122.67,10072928.0,Buy ,122.27,144.0,17606.88,123.64,121.61,70.33,TRD1025,Fidelity,17.61,17589.27
TRD-114668,2022-07-06,NFLX,Netflix Inc.,Communication,NYSE,USD,203.08,205.2,196.41,197.6,3107061.0,Buy,198.63,379.0,USD 75280.77,195.37,196.12,40.96,TRD1050,Goldman Sachs,75.28,75205.49
TRD-134590,2024-07-12,AMZN,Amazon.com Inc.,Consumer Cyclical,NASDAQ,GBP,142.93,143.01,139.35,139.55,7423878.0,Sell,141.29,138.0,19498.02,137.74,142.93,74.72,TRD1003,Fidelity,19.5,19478.52
TRD-138919,2024/12/20,WMT,Walmart Inc.,Consumer Defensive,TSX,CAD,254.75,245.98018067785284,254.51,257.5,9593384.0,SELL,254.8,64.0,16307.2,257.6,,63.96,TRD1003,Robinhood,16.31,16290.89
TRD-123735,2023-06-07,NFLX,Netflix Inc.,Communication,TSX,,214.35,216.29,214.22,216.06,4897060.0,Buy,215.31,6.0,1291.86,216.81,216.04,53.85,TRD1013,Fidelity,1.29,1290.57
TRD-117228,2022-10-11,JPM,JPMorgan Chase,Financial,NASDAQ,USD,77.67,78.6,76.88,76.92,1915618.0,BUY,77.28,487.0,37635.36 USD,78.25,77.91,28.96,TRD1004,Vanguard,37.64,37597.72
TRD-116477,2022-09-13,AAPL,Apple Inc.,Technology,NASDAQ,USD,155.52,156.08,150.04,151.43,9737255.0,Buy,155.88,81.0,12626.28,151.4,148.9,68.41,TRD1019,Goldman Sachs,12.63,12613.65
TRD-105371,2021/07/23,BAC,Bank of America,Financial,TSX,USD,58.45,60.02,57.87,59.12,1169874.0,sell,59.39,475.0,28210.25,,57.33,46.6,TRD1012,Fidelity,28.21,28182.04
TRD-114720,2022-07-08,AAPL,Apple Inc.,Technology,TSX,,144.9,146.04,141.47,,684055.0,Buy,142.99,388.0,55480.12,139.1,139.9,44.88,TRD1061,Schwab,55.48,55424.64
TRD-121157,2023-03-06,XOM,Exxon Mobil,Energy,NYSE,USD,104.15,106.0,104.13,104.82,9464019.0,Buy,,296.0,31136.24,106.34,107.51,29.03,TRD1013,Schwab,31.14,31105.1
TRD-105582,08/02/2021,NVDA,NVIDIA Corporation,Technology,NYSE,GBP,490.41,494.61,473.79,477.11,14459346.0,Sell,,277.0,131273.07,472.85,471.26,27.76,TRD1055,Vanguard,131.27,131141.8
TRD-105183,2021-07-16,META,Meta Platforms,Technology,NYSE,USD,395.22,405.77,392.81,null,1074053.0,Sell,399.22,472.0,188431.84,402.79,415.04,68.49,TRD1034,Fidelity,188.43,188243.41
TRD-125512,14 Aug 2023,XOM,Exxon Mobil,Energy,LSE,,95.92,96.66,95.41,96.61,2235504.0,Sell,96.32,50.0,4816.0,97.09,99.51,33.76,TRD1030,JP Morgan,4.82,4811.18
TRD-100821,2021-02-03,XOM,Exxon Mobil,Energy,NYSE,USD,117.35,119.43,117.17,118.82,2288051.0,1,119.11,419.0,49907.09,121.63,121.78,51.59,TRD1023,Vanguard,49.91,49857.18
TRD-120626,14 Feb 2023,NVDA,NVIDIA Corporation,Technology,NASDAQ,USD,618.84,628.55,617.18,626.55,1255991.0,Buy,626.43,218.0,136561.74,627.18,643.96,29.75,TRD1013,Morgan Stanley,136.56,136425.18
TRD-113653,2022-05-27,AMZN,Amazon.com Inc.,Consumer Cyclical,NYSE,USD,140.94,141.65,137.26,138.45,15474348.0,Sell,141.04,44.0,6205.76,139.51,134.74,52.79,TRD1002,Morgan Stanley,6.21,6199.55
TRD-124265,2023-06-27,META,Meta Platforms,Technology,TSX,CAD,591.53,610.67,588.57,603.84,2491173.0,0,591.52,7.0,4140.64,612.91,,,TRD1005,,4.14,4136.5
TRD-127133,12-10-2023,AMZN,Amazon.com Inc.,Consumer Cyclical,LSE,USD,142.53,146.62,142.06,145.32,885684.0,Sell,142.2,77.0,10949.4,145.68,,28.38,TRD1031,Robinhood,10.95,10938.45
TRD-108487,2021/11/16,BAC,Bank of America,Financial,LSE,GBP,60.61,61.99,60.45,,5226992.0,Buy,61.84,416.0,25725.44 USD,61.6,62.65,71.38,TRD1065,Schwab,25.73,25699.71
TRD-101065,"Feb 11, 2021",NVDA,NVIDIA Corporation,Technology,NASDAQ,USD,465.44,469.58,456.63,458.63,3610082.0,Buy,469.0,263.0,123347.0,,491.51,58.19,TRD1053,Goldman Sachs,123.35,123223.65
TRD-117224,2022-10-11,AMZN,Amazon.com Inc.,Consumer Cyclical,NYSE,CAD,127.2,134.16,126.96,133.88,5253587.0,Sell,132.17,8.0,1057.36,132.35,133.62,62.4,TRD1059,Fidelity,1.06,1056.3
TRD-106494,2021-09-03,PFE,Pfizer Inc.,Healthcare,NASDAQ,USD,45.3,47.8,44.66,99999.0,776116.0,Buy,45.0,136.0,6120.0,47.0,,71.46,TRD1025,Fidelity,6.12,6113.88
TRD-136154,09 Sep 2024,NVDA,NVIDIA Corporation,,NYSE,GBP,879.18,890.18,869.13,880.39,2775834.0,Buy,871.13,66.0,57494.58,898.0,905.61,38.7,TRD1048,Morgan Stanley,57.49,57437.09
TRD-120854,2023-02-23,AAPL,Apple Inc.,Technology,NASDAQ,,143.17,150.39,142.22,148.77,7218270.0,BUY,,116.0,17079.84,147.91,152.35,29.39,TRD1054,,17.08,17062.76
TRD-129833,2024-01-18,WMT,Walmart Inc.,,TSX,USD,190.74,191.97,187.12,187.19,2217640.0,Sell,,338.0,63540.62,187.44,190.59,58.07,TRD1048,Vanguard,63.54,63477.08
TRD-124416,2023-07-03,NFLX,Netflix Inc.,Communication,NYSE,,214.6,217.98,209.98,210.83,,Sell,215.67,322.0,69445.74,210.34,216.13,63.11,TRD1019,Goldman Sachs,69.45,69376.29
TRD-128714,2023-12-11,JNJ,Johnson & Johnson,Healthcare,LSE,GBP,474.42,491.73,467.26,476.14,4670034.0,sell,478.19,93.0,44471.67,477.19,475.06,57.08,TRD1040,Schwab,44.47,44427.2
TRD-122956,2023-05-10,JNJ,Johnson & Johnson,Healthcare,NYSE,GBP,188.3,192.04,187.83,190.99,,Sell,190.39,422.0,80344.58,191.63,193.64,40.24,TRD1024,Fidelity,80.34,80264.24
TRD-136012,09/03/2024,DIS,Walt Disney Co.,Communication,NYSE,USD,111.18,115.35,110.62,113.83,3711957.0,Sell,112.48,36.0,4049.28,,111.89,34.91,TRD1014,,4.05,4045.23
TRD-120888,2023-02-23,NVDA,NVIDIA Corporation,Technology,LSE,GBP,592.9,610.51,590.8,609.45,13836899.0,Buy,594.03,150.0,89104.5,606.27,,67.79,TRD1043,Morgan Stanley,89.1,89015.4
TRD-134738,2024-07-17,DIS,Walt Disney Co.,Communication,NYSE,USD,108.69,108.94,107.88,107.97,730554.0,Buy,107.91,472.0,50933.52,108.47,107.9,38.52,TRD1053,,50.93,50882.59
TRD-102054,2021-03-22,NVDA,NVIDIA Corporation,Technology,TSX,USD,504.57,520.0,504.49,516.07,2942292.0,B,514.94,300.0,154482.0,511.51,517.85,67.88,TRD1037,Vanguard,154.48,154327.52
TRD-116517,2022-09-14,JPM,JPMorgan Chase,Financial,NYSE,CAD,73.23,75.1,73.17,,5546363.0,Sell,74.23,103.0,7645.69,72.63,74.9,60.66,TRD1009,,7.65,7638.04
TRD-102247!!,2021-03-30,AMZN,Amazon.com Inc.,Consumer Cyclical,TSX,USD,151.7,151.94,150.11,150.59,7267040.0,1,150.74,17.0,2562.58,150.14,151.27,44.56,TRD1053,,2.56,2560.02
TRD-134169,2024/06/27,AAPL,Apple Inc.,Technology,LSE,USD,108.18,110.29,107.25,110.03,,Buy,109.49,71.0,7773.79,110.71,108.62,59.99,TRD1076,Schwab,7.77,7766.02
TRD-118194,2022-11-16,TSLA,Tesla Inc.,Automotive,TSX,CAD,394.98,397.88,384.13,389.25,629018.0,sell,389.16,79.0,30743.64,392.43,393.33,38.23,TRD1035,Schwab,30.74,30712.9
TRD-129693,2024-01-15,MSFT,Microsoft Corporation,Technology,LSE,USD,1352.82,1385.31,1339.82,1375.06,4038303.0,S,1371.96,174.0,238721.04,1354.37,1440.93,49.37,TRD1042,Fidelity,238.72,238482.32
TRD-135922,2024/08/30,JNJ,Johnson & Johnson,Healthcare,NASDAQ,CAD,598.29,601.7,581.04,583.58,12057274.0,Buy,592.98,40.0,23719.2,586.14,561.9,33.58,TRD1013,Goldman Sachs,23.72,23695.48
TRD-124707,13-07-2023,MSFT,Microsoft Corporation,Technology,NYSE,GBP,934.04,937.68,927.97,933.68,1655093.0,Buy,935.91,455.0,425839.05,931.94,922.57,,TRD1079,,425.84,425413.21
TRD-116826,2022-09-26,AMZN,Amazon.com Inc.,Consumer Cyclical,NYSE,GBP,135.44,135.62,133.58,135.47,2197501.0,Sell,,305.0,41220.75,135.49,132.72,47.73,TRD1058,Vanguard,41.22,41179.53
TRD-112233,2022-04-05,META,Meta Platforms,Technology,TSX,USD,424.33,434.34,421.15,432.08,5245164.0,Buy,429.9,147.0,63195.3 USD,440.06,428.14,,TRD1051,Fidelity,63.2,63132.1
TRD-109403,2021-12-20,NFLX,Netflix Inc.,Communication,LSE,USD,208.45,215.07,205.81,214.86,428091.0,Buy,206.21,321.0,66193.41,213.16,217.94,57.14,TRD1015,,66.19,66127.22
TRD-100644,27-01-2021,WMT,Walmart Inc.,Consumer Defensive,LSE,GBP,162.63,162.92,156.8,158.53,33316724.0,Buy,161.65,471.0,76137.15,160.51,157.81,32.53,TRD1050,Fidelity,76.14,76061.01
TRD-119349,2022-12-29,TSLA,Tesla Inc.,Automotive,NASDAQ,USD,378.11,391.25,377.45,388.8,910746.0,Sell,382.91,,35993.54,385.49,382.39,64.94,TRD1054,,35.99,35957.55
TRD-101183,"Feb 16, 2021",PFE,Pfizer Inc.,Healthcare,NYSE,GBP,42.62,42.7,41.15,41.22,5997401.0,0,41.38,,11586.4,41.57,40.65,35.78,TRD1027,Goldman Sachs,11.59,11574.81
TRD-104564,2021-06-23,PFE,Pfizer Inc.,Healthcare,TSX,CAD,40.12,40.34,39.8,39.84,6892199.0,Buy,40.31,320.0,12899.2,39.38,38.54,50.49,TRD1065,,12.9,12886.3
TRD-124483,2023-07-05,JPM,JPMorgan Chase,Financial,TSX,GBP,92.98,93.43,92.46,92.61,8818227.0,Sell,,409.0,38139.25,92.08,,66.22,TRD1016,Robinhood,38.14,38101.11
TRD-119986,2023-01-20,META,Meta Platforms,Technology,TSX,CAD,552.62,552.88,535.36,536.39,2822453.0,Sell,544.33,120.0,65319.6,535.76,,48.15,TRD1024,,65.32,65254.28
